"datetime","bsadf_btc","bsadf_eth","bsadf_ltc"
"2024-04-08 23:59:59",0.945046395334783,0.398609938969278,-0.919338473846372
"2024-04-09 23:59:59",0.747947378607568,0.130886671903972,-1.20294322446416
"2024-04-10 23:59:59",0.825789156189736,0.167075161918768,-1.23876521837318
"2024-04-11 23:59:59",0.78102895133027,0.120574400012914,-1.15362155873137
"2024-04-12 23:59:59",0.579497088375509,-0.213621033357381,-1.6456185897828
"2024-04-13 23:59:59",0.41989188370024,-0.448548717299681,-1.75487492776713
"2024-04-14 23:59:59",0.481301460665802,-0.336219886207946,-1.76308213771917
"2024-04-15 23:59:59",0.353237820505267,-0.393220703854947,-1.75884594969196
"2024-04-16 23:59:59",0.361848582993629,-0.412812642717787,-1.76486381580251
"2024-04-17 23:59:59",0.233334432899771,-0.505695511901698,-1.76675300263292
"2024-04-18 23:59:59",0.33106893053636,-0.442112697219998,-1.76904291361737
"2024-04-19 23:59:59",0.351294150357228,-0.445096705723545,-1.77059600026279
"2024-04-20 23:59:59",0.389760393746537,-0.373610936841808,-1.76531902079066
"2024-04-21 23:59:59",0.385699325488039,-0.381903267418229,-1.77882126055986
"2024-04-22 23:59:59",0.471457644193713,-0.334176228542252,-1.76939508433884
"2024-04-23 23:59:59",0.443251321778837,-0.31871391798027,-1.77950817430915
"2024-04-24 23:59:59",0.330594796876501,-0.40277985505753,-1.78044611665557
"2024-04-25 23:59:59",0.3348870227815,-0.388031626936936,-1.78240309315032
"2024-04-26 23:59:59",0.296099395618099,-0.416424567049451,-1.72624202692608
"2024-04-27 23:59:59",0.277045142975497,-0.30058666427663,-1.78660034086518
"2024-04-28 23:59:59",0.248547867212394,-0.304122125152876,-1.78182126200201
"2024-04-29 23:59:59",0.279437643251173,-0.353299126268641,-1.78768505617025
"2024-04-30 23:59:59",0.126452810227328,-0.543270562114103,-1.78042316666958
"2024-05-01 23:59:59",0.0067177382667496,-0.562954935991141,-1.78262384721359
"2024-05-02 23:59:59",0.0405504899291054,-0.561075660436829,-1.78408531669966
"2024-05-03 23:59:59",0.198376829760904,-0.485299002535498,-1.78168868545771
"2024-05-04 23:59:59",0.238276854118281,-0.476642154423534,-1.78907636414919
"2024-05-05 23:59:59",0.241989138162422,-0.460285936252483,-1.79044202427342
"2024-05-06 23:59:59",0.198315344290156,-0.527837777247102,-1.78906385829992
"2024-05-07 23:59:59",0.156529830029487,-0.558265680319472,-1.79007100280965
"2024-05-08 23:59:59",0.0997972561646717,-0.565488509395182,-1.79339904402684
"2024-05-09 23:59:59",0.180400480250727,-0.554925476762845,-1.79729668041076
"2024-05-10 23:59:59",0.0723266399324502,-0.577806067136413,-1.7906514936778
"2024-05-11 23:59:59",0.0634399211459137,-0.57840277511253,-1.79494141643603
"2024-05-12 23:59:59",0.0913843273551295,-0.574791741694529,-1.79595836995307
"2024-05-13 23:59:59",0.146910327641147,-0.572121093207069,-1.79404635319738
"2024-05-14 23:59:59",0.0840389230361626,-0.58414993202464,-1.78811005893678
"2024-05-15 23:59:59",0.274196004163007,-0.557934539900147,-1.80285372757676
"2024-05-16 23:59:59",0.226187488245854,-0.574411990378578,-1.80307608760846
"2024-05-17 23:59:59",0.298761174985217,-0.548620334753632,-1.80813144498273
"2024-05-18 23:59:59",0.287263232326444,-0.536025510818659,-1.80855151954683
"2024-05-19 23:59:59",0.252935173138966,-0.5535433933576,-1.8046736087236
"2024-05-20 23:59:59",0.462326763698015,-0.140498820239328,-1.75736686300601
"2024-05-21 23:59:59",0.400922819834599,-0.0156558439157196,-1.75704667975731
"2024-05-22 23:59:59",0.350676049335693,-0.0726605161652448,-1.80590842263286
"2024-05-23 23:59:59",0.289374972822559,-0.0545117503041075,-1.81493593970085
"2024-05-24 23:59:59",0.311150165166777,-0.0986937833773445,-1.81787499595559
"2024-05-25 23:59:59",0.336766709627766,-0.0812368875761126,-1.81884383859364
"2024-05-26 23:59:59",0.298619567536595,-0.0143189824838445,-1.81696063127234
"2024-05-27 23:59:59",0.329524158160846,0.0459442759888623,-1.82106335941879
"2024-05-28 23:59:59",0.279159407272271,-0.0118755783226538,-1.8172228879979
"2024-05-29 23:59:59",0.24275640849702,-0.0903687420549784,-1.81828071436577
"2024-05-30 23:59:59",0.270896835972633,-0.110706534403676,-1.82135330658763
"2024-05-31 23:59:59",0.228086708853808,-0.103638032515008,-1.81913017237329
"2024-06-01 23:59:59",0.232815761877661,-0.0598857339420476,-1.82028032430571
"2024-06-02 23:59:59",0.229505816678067,-0.0954095410978504,-1.81978893985748
"2024-06-03 23:59:59",0.268380013822085,-0.112945224887012,-1.82001445332053
"2024-06-04 23:59:59",0.336102384921257,-0.0735608317397572,-1.8230355418485
"2024-06-05 23:59:59",0.354718318415436,-0.0271464732819725,-1.82851571150888
"2024-06-06 23:59:59",0.33162660605826,-0.0864487472685412,-1.82620994419353
"2024-06-07 23:59:59",0.266734855460663,-0.213417927437443,-1.81527654913723
"2024-06-08 23:59:59",0.261370882374982,-0.213907449474254,-1.81560995081153
"2024-06-09 23:59:59",0.270161329702771,-0.197804202632333,-1.81818984153427
"2024-06-10 23:59:59",0.258692430340516,-0.235550361515037,-1.81554407064965
"2024-06-11 23:59:59",0.165131675799406,-0.384625301221811,-1.80720589921624
"2024-06-12 23:59:59",0.196116302498925,-0.338691748801849,-1.81276391799908
"2024-06-13 23:59:59",0.130248803717156,-0.418891981254903,-1.81609210398609
"2024-06-14 23:59:59",0.100571717780203,-0.410835759802286,-1.8106047704533
"2024-06-15 23:59:59",0.104419024248486,-0.346040424443945,-1.81801303521117
"2024-06-16 23:59:59",0.117473204784539,-0.306099392380901,-1.81741833722653
"2024-06-17 23:59:59",0.108809647098738,-0.398134165512969,-1.80902690824752
"2024-06-18 23:59:59",0.0551360487845967,-0.424153382841118,-1.79011993382409
"2024-06-19 23:59:59",0.0450897511213889,-0.368796798868737,-1.79687079899411
"2024-06-20 23:59:59",0.0402709132904716,-0.40685861508763,-1.80288050752232
"2024-06-21 23:59:59",0.00926520495573347,-0.405080502358557,-1.80037950847792
"2024-06-22 23:59:59",0.0130158102444555,-0.424684959480077,-1.80324951628559
"2024-06-23 23:59:59",-0.0266674443097787,-0.486085956186424,-1.79817048163026
"2024-06-24 23:59:59",-0.134009394271281,-0.522463164070598,-1.77722613959168
"2024-06-25 23:59:59",-0.0868352314188885,-0.50789172573699,-1.78844629691343
"2024-06-26 23:59:59",-0.125279691595893,-0.521647972529449,-1.78632256372064
"2024-06-27 23:59:59",-0.0987799438653006,-0.478793477779927,-1.79990034486587
"2024-06-28 23:59:59",-0.144990913453127,-0.520965668628212,-1.79869953381217
"2024-06-29 23:59:59",-0.127807008246704,-0.521812662755708,-1.81120465435143
"2024-06-30 23:59:59",-0.0653810774440733,-0.492642606607086,-1.81350535197983
"2024-07-01 23:59:59",-0.0644419173212089,-0.492872165399557,-1.80919448824846
"2024-07-02 23:59:59",-0.0939721398979192,-0.509555002723118,-1.8173220932821
"2024-07-03 23:59:59",-0.159415564612027,-0.535603163427245,-1.79856150449015
"2024-07-04 23:59:59",-0.26806128470492,-0.574103957059288,-1.75545534576454
"2024-07-05 23:59:59",-0.284436284081312,-0.588647724780472,-1.60940605292569
"2024-07-06 23:59:59",-0.237157109257822,-0.575323995243533,-1.75874579334931
"2024-07-07 23:59:59",-0.318288634956041,-0.59893330986626,-1.62224511036184
"2024-07-08 23:59:59",-0.294241578512321,-0.584641144088164,-1.75639607821392
"2024-07-09 23:59:59",-0.252735396136819,-0.576938645715775,-1.76077771742096
"2024-07-10 23:59:59",-0.263602798065099,-0.571312859123905,-1.77437170030326
"2024-07-11 23:59:59",-0.275446598705152,-0.571195451572729,-1.77889944934808
"2024-07-12 23:59:59",-0.260175980519852,-0.566372468790203,-1.79233301641979
"2024-07-13 23:59:59",-0.220816750288491,-0.559988586787231,-1.79616405155517
"2024-07-14 23:59:59",-0.16379750749635,-0.547364594109642,-1.79857550773683
"2024-07-15 23:59:59",-0.0387559182458725,-0.51015399408096,-1.81420714909954
"2024-07-16 23:59:59",-0.0297586097817744,-0.517184512169752,-1.81881984911434
"2024-07-17 23:59:59",-0.0673006813839954,-0.52675807136336,-1.80935973595286
"2024-07-18 23:59:59",-0.0753529061067728,-0.520779272866137,-1.8109112866202
"2024-07-19 23:59:59",0.0129658259113225,-0.50887377296411,-1.8222110317396
"2024-07-20 23:59:59",0.028187482106629,-0.506386057522215,-1.82092572994074
"2024-07-21 23:59:59",0.0556950326695586,-0.505057873673546,-1.82649168441619
"2024-07-22 23:59:59",0.0366963441815485,-0.519833167612426,-1.81225087215248
"2024-07-23 23:59:59",-0.0230895577821036,-0.513777495240235,-1.82272607633797
"2024-07-24 23:59:59",-0.043497640522651,-0.537863550900878,-1.81341669631723
"2024-07-25 23:59:59",-0.0340293753457272,-0.564903307400167,-1.79900807300973
"2024-07-26 23:59:59",0.0352812759214722,-0.548340922490266,-1.81596331888285
"2024-07-27 23:59:59",0.0375116185422228,-0.552457130383166,-1.81707005206491
"2024-07-28 23:59:59",0.0414705820820012,-0.5497939483528,-1.8160184867573
"2024-07-29 23:59:59",-0.0107955999906279,-0.54298604895767,-1.83154172002955
"2024-07-30 23:59:59",-0.0313213535269444,-0.549746912541814,-1.82089087563745
"2024-07-31 23:59:59",-0.0848103907096906,-0.557165719027481,-1.81270001524545
"2024-08-01 23:59:59",-0.0646421069366271,-0.562138236451847,-1.80877402245768
"2024-08-02 23:59:59",-0.199245908212763,-0.599256196703883,-1.61378450351062
"2024-08-03 23:59:59",-0.222033009265872,-0.612267521378433,-1.58258571443712
"2024-08-04 23:59:59",-0.31080242053357,-0.650737650055609,-1.42334822851244
"2024-08-05 23:59:59",-0.438061064894703,-0.69727776552747,-0.914544412383615
"2024-08-06 23:59:59",-0.38212302326211,-0.690801472786026,-1.12125514745171
"2024-08-07 23:59:59",-0.408651724415659,-0.710552294162287,-0.817411461754698
"2024-08-08 23:59:59",-0.221802621074297,-0.655306612677585,-1.2299689860548
"2024-08-09 23:59:59",-0.252692512549851,-0.669513909923713,-1.17614372365026
"2024-08-10 23:59:59",-0.254843301531857,-0.668773650726131,-1.21308695858678
"2024-08-11 23:59:59",-0.320600812155462,-0.677300976524212,-1.00048826210579
"2024-08-12 23:59:59",-0.305591598033657,-0.650004927240473,-1.13081187757204
"2024-08-13 23:59:59",-0.269679865359621,-0.654119263128279,-1.25984750903201
"2024-08-14 23:59:59",-0.32793557359146,-0.661174879592057,-1.2752251746851
"2024-08-15 23:59:59",-0.362353318352542,-0.677070406245387,-1.34580169654153
"2024-08-16 23:59:59",-0.327050310670881,-0.673577339941828,-1.40206393751829
"2024-08-17 23:59:59",-0.312097677629111,-0.670338759843067,-1.45018074920482
"2024-08-18 23:59:59",-0.342924416394019,-0.670333366924003,-1.40611990108146
"2024-08-19 23:59:59",-0.311022849240542,-0.666257895854695,-1.41164535408418
"2024-08-20 23:59:59",-0.3275308091976,-0.677387111316047,-1.33075316036935
"2024-08-21 23:59:59",-0.268284176599696,-0.668579069960422,-1.32442968639763
"2024-08-22 23:59:59",-0.292357714779856,-0.669983860261029,-1.30144850650821
"2024-08-23 23:59:59",-0.187774125877117,-0.647376857322043,-1.41560769029318
"2024-08-24 23:59:59",-0.186074381918931,-0.646867317537843,-1.43171360548737
"2024-08-25 23:59:59",-0.184347068874783,-0.650862002255911,-1.36162033973372
"2024-08-26 23:59:59",-0.226961559177691,-0.661428779428568,-1.28727351246633
"2024-08-27 23:59:59",-0.332069456036282,-0.700107962179616,-1.1356780695661
"2024-08-28 23:59:59",-0.348074961119831,-0.688826891283096,-1.21948614991342
"2024-08-29 23:59:59",-0.339593957787973,-0.689107306157348,-1.25684274724662
"2024-08-30 23:59:59",-0.346383910046399,-0.689181623318175,-1.38377779133199
"2024-08-31 23:59:59",-0.353156107626631,-0.691796459054546,-1.38863497041457
"2024-09-01 23:59:59",-0.400396531743519,-0.70601332535876,-1.32840249881949
"2024-09-02 23:59:59",-0.353012762532894,-0.689040425241061,-1.4020722529146
"2024-09-03 23:59:59",-0.400169123027942,-0.705678671468848,-1.37609951394753
"2024-09-04 23:59:59",-0.387784409206342,-0.704055901662296,-1.41250069912732
"2024-09-05 23:59:59",-0.441215632718483,-0.717787750351373,-1.386137846379
"2024-09-06 23:59:59",-0.502868770204764,-0.437111282722171,-1.24171635312503
"2024-09-07 23:59:59",-0.497767503123862,-0.574598833293755,-1.18245290733879
"2024-09-08 23:59:59",-0.48182682030921,-0.635148014008335,-1.09608090723121
"2024-09-09 23:59:59",-0.423525253321031,-0.720667929229263,-1.1434347175254
"2024-09-10 23:59:59",-0.408840328388572,-0.715954557799422,-1.15422421746094
"2024-09-11 23:59:59",-0.416541981324744,-0.723928495577826,-1.19604889419438
"2024-09-12 23:59:59",-0.397767711812891,-0.72095743548719,-1.24176656951107
"2024-09-13 23:59:59",-0.330441182743937,-0.707624920602771,-1.36409120189174
"2024-09-14 23:59:59",-0.349157976389868,-0.712330622191931,-1.41143250263372
"2024-09-15 23:59:59",-0.372528410143195,-0.716959801401063,-1.30637932222441
"2024-09-16 23:59:59",-0.401644626039289,-0.655778652035215,-1.26183518368755
"2024-09-17 23:59:59",-0.345674329609834,-0.725984204734609,-1.33237409128455
"2024-09-18 23:59:59",-0.315603930533839,-0.722769224555411,-1.38413476005835
"2024-09-19 23:59:59",-0.274131907596461,-0.706169463538041,-1.41850743640731
"2024-09-20 23:59:59",-0.270847259622397,-0.691352457511836,-1.41370351131092
"2024-09-21 23:59:59",-0.264341777410354,-0.682290092344249,-1.48347392029232
"2024-09-22 23:59:59",-0.260582389372534,-0.68775058796892,-1.52898580933576
"2024-09-23 23:59:59",-0.269250286926586,-0.677385790565033,-1.4998947489175
"2024-09-24 23:59:59",-0.242129588815296,-0.676665794833121,-1.49474226960723
"2024-09-25 23:59:59",-0.277590229984973,-0.689324836735502,-1.49650689849478
"2024-09-26 23:59:59",-0.223643295727852,-0.681032325345687,-1.55142500064415
"2024-09-27 23:59:59",-0.206273321891826,-0.670369577840493,-1.60063673884668
"2024-09-28 23:59:59",-0.20367289207618,-0.673543224038437,-1.59700351093918
"2024-09-29 23:59:59",-0.212952263684314,-0.677148196272588,-1.59236028729125
"2024-09-30 23:59:59",-0.284582773317812,-0.687618209420165,-1.54546106005652
"2024-10-01 23:59:59",-0.353051979842285,-0.712099020997586,-1.43559584797856
"2024-10-02 23:59:59",-0.360123062373225,-0.726638513345438,-1.41407689514617
"2024-10-03 23:59:59",-0.359285831320065,-0.729690008834346,-1.44022469457795
"2024-10-04 23:59:59",-0.323369725233678,-0.718721231688685,-1.51208386769604
"2024-10-05 23:59:59",-0.324881911375975,-0.719193438442948,-1.55305124216079
"2024-10-06 23:59:59",-0.306429477305426,-0.715725439849337,-1.57705713060534
"2024-10-07 23:59:59",-0.322167067183391,-0.718454275257809,-1.52244362421249
"2024-10-08 23:59:59",-0.326174715010557,-0.71562588378718,-1.55026418406016
"2024-10-09 23:59:59",-0.371097508577742,-0.728032981503815,-1.51963531138299
"2024-10-10 23:59:59",-0.382997837875367,-0.725943913953496,-1.51083108703307
"2024-10-11 23:59:59",-0.326245476473964,-0.71741683947,-1.55514523894342
"2024-10-12 23:59:59",-0.30538218183902,-0.71083903890459,-1.57821860016594
"2024-10-13 23:59:59",-0.316993161820244,-0.712820982214689,-1.53903505270515
"2024-10-14 23:59:59",-0.232334780336164,-0.68723222885486,-1.60278805813405
"2024-10-15 23:59:59",-0.208544922900514,-0.691766577402206,-1.68388292001341
"2024-10-16 23:59:59",-0.190987321556777,-0.690438597738671,-1.68071095161514
"2024-10-17 23:59:59",-0.201486923317337,-0.692063818140809,-1.71145163699158
"2024-10-18 23:59:59",-0.171516620824296,-0.685836522501801,-1.71698209074972
"2024-10-19 23:59:59",-0.175263045928367,-0.684966940112102,-1.72358486445863
"2024-10-20 23:59:59",-0.16086765871454,-0.670335660610554,-1.72844380173259
"2024-10-21 23:59:59",-0.206780272880188,-0.683131425495899,-1.7236753515264
"2024-10-22 23:59:59",-0.209487828816419,-0.69086469846454,-1.71802028653734
"2024-10-23 23:59:59",-0.229457037678527,-0.706718179626006,-1.72462810666762
"2024-10-24 23:59:59",-0.189332846284267,-0.704983256942805,-1.73991837161942
"2024-10-25 23:59:59",-0.236302373075768,-0.723961854891535,-1.71435474995297
"2024-10-26 23:59:59",-0.225951825399271,-0.714965978806129,-1.71709201748334
"2024-10-27 23:59:59",-0.202401908031702,-0.710973785435109,-1.76056733734879
"2024-10-28 23:59:59",-0.152257681692231,-0.701674834793404,-1.76176247866445
"2024-10-29 23:59:59",-0.0742836616760253,-0.690090152367952,-1.78927136083729
"2024-10-30 23:59:59",-0.0884531101532612,-0.687273169365203,-1.78983790799633
"2024-10-31 23:59:59",-0.148859221168599,-0.710908131375744,-1.77104593112852
"2024-11-01 23:59:59",-0.171419093107818,-0.711282100143651,-1.78952628006708
"2024-11-02 23:59:59",-0.178718547251148,-0.715147565595396,-1.78066167896231
"2024-11-03 23:59:59",-0.193826202026702,-0.720944263870591,-1.74752317649384
"2024-11-04 23:59:59",-0.222898501237454,-0.731094637001866,-1.71532384924652
"2024-11-05 23:59:59",-0.183282392591296,-0.727065937053028,-1.71637186892162
"2024-11-06 23:59:59",-0.0217821177000688,-0.680955544289596,-1.84181785985066
"2024-11-07 23:59:59",-0.0137422883681438,-0.653918380948305,-1.84976346427535
"2024-11-08 23:59:59",-0.000350468334536451,-0.643797507475148,-1.8610842436887
"2024-11-09 23:59:59",-0.000264758063176657,-0.617921022628254,-1.86738620667825
"2024-11-10 23:59:59",0.100490353591378,-0.608605630713134,-1.86641134286277
"2024-11-11 23:59:59",0.311254051628924,-0.58138659725846,-1.83344319346633
"2024-11-12 23:59:59",0.297507860479679,-0.598996771932893,-1.87800339940294
"2024-11-13 23:59:59",0.354655806402343,-0.609993603879056,-1.89571299359413
"2024-11-14 23:59:59",0.264487593536111,-0.631028911461093,-1.82495418997243
"2024-11-15 23:59:59",0.356007987706365,-0.625980562695799,-1.76399836042573
"2024-11-16 23:59:59",0.343058716016226,-0.620042623161018,-0.674160389843415
"2024-11-17 23:59:59",0.318575741889628,-0.629420443708937,-1.64548526011959
"2024-11-18 23:59:59",0.333924961125658,-0.609148517054694,-1.40382285962445
"2024-11-19 23:59:59",0.376470247114542,-0.624468298462985,-1.58802651987278
"2024-11-20 23:59:59",0.466757608416016,-0.630604093898697,-1.81371823031062
"2024-11-21 23:59:59",0.851472584561659,-0.587163873699668,-1.37122207346486
"2024-11-22 23:59:59",0.841237979582321,-0.593273040583311,-1.13668779848654
"2024-11-23 23:59:59",0.654105425457766,-0.583508693887346,-0.493231209414509
"2024-11-24 23:59:59",0.638434338943687,-0.587638525726074,-0.692188490850423
"2024-11-25 23:59:59",0.365417536267575,-0.580569687796526,-1.03702617343118
"2024-11-26 23:59:59",0.333275321458606,-0.59485835826468,-0.902847760736791
"2024-11-27 23:59:59",0.433698313715202,-0.545226589796555,-0.557732749399059
"2024-11-28 23:59:59",0.421388472471308,-0.558521189058973,-0.639063538134516
"2024-11-29 23:59:59",0.463904161851066,-0.555989625784442,-0.0751244978432824
"2024-11-30 23:59:59",0.435193226893948,-0.539860228913633,-0.130959979131455
"2024-12-01 23:59:59",0.451968762366974,-0.540320012345508,0.992350105945103
"2024-12-02 23:59:59",0.409298690204844,-0.550251057795856,1.99013444119632
"2024-12-03 23:59:59",0.410673859933737,-0.553233246310735,1.62121816974449
"2024-12-04 23:59:59",0.479039418038363,-0.522586850964448,1.5990653595988
"2024-12-05 23:59:59",0.431357007453454,-0.529114939002826,1.66103483449376
"2024-12-06 23:59:59",0.497239504382883,-0.439636541007743,1.5073682978807
"2024-12-07 23:59:59",0.488176395638277,-0.462383926704365,1.24709379104125
"2024-12-08 23:59:59",0.520683539331645,-0.445645040305321,1.27984162049603
"2024-12-09 23:59:59",0.415708136814788,-0.543793333700602,-0.292275392429682
"2024-12-10 23:59:59",0.394095606409952,-0.55690590424735,-0.349190509062929
"2024-12-11 23:59:59",0.499900225768931,-0.528137899009971,-0.0530202085889935
"2024-12-12 23:59:59",0.467424808755947,-0.521129398282267,0.000206126538812258
"2024-12-13 23:59:59",0.496928739827377,-0.517328289304686,0.169485487440403
"2024-12-14 23:59:59",0.493179783473387,-0.523477149537725,-0.0869888951794448
"2024-12-15 23:59:59",0.57059664889745,-0.510316297633952,0.0308176992502117
"2024-12-16 23:59:59",0.599227734075785,-0.506134555183767,-0.105564708271568
"2024-12-17 23:59:59",0.593641440480602,-0.522813907739786,0.0843648549967409
"2024-12-18 23:59:59",0.44501844248361,-0.560198093659927,-0.509617858332609
"2024-12-19 23:59:59",0.378971663065139,-0.58945903191418,-0.785894568173527
"2024-12-20 23:59:59",0.371539682368849,-0.58470126931067,-0.755349977986313
"2024-12-21 23:59:59",0.356126530397133,-0.604678104372719,-0.744641479604239
"2024-12-22 23:59:59",0.300874975105316,-0.614232299400326,-0.793216222311488
"2024-12-23 23:59:59",0.286802741734779,-0.593999916850127,-0.636924196750619
"2024-12-24 23:59:59",0.378929517809209,-0.582071988395749,-0.585762969589702
"2024-12-25 23:59:59",0.390972861391368,-0.582797871844232,-0.56146996973834
"2024-12-26 23:59:59",0.29753346162334,-0.608117456768588,-0.768935208170435
"2024-12-27 23:59:59",0.261955873247548,-0.60825982096891,-0.81417287887515
"2024-12-28 23:59:59",0.279164183785899,-0.598285245545176,-0.811447073379247
"2024-12-29 23:59:59",0.239611594574086,-0.604587141512169,-0.865142626131764
"2024-12-30 23:59:59",0.212009111246618,-0.60452915811112,-0.850790040980998
"2024-12-31 23:59:59",0.229909217751046,-0.608205301870442,-0.771747538923522
"2025-01-01 23:59:59",0.247605050121858,-0.606636191220679,-0.73998075279372
"2025-01-02 23:59:59",0.301870241831831,-0.5923353740213,-0.728942025519933
"2025-01-03 23:59:59",0.327445625132043,-0.56998351159378,-0.558557219127634
"2025-01-04 23:59:59",0.328237068649076,-0.56214946557482,-0.60130982339584
"2025-01-05 23:59:59",0.327513872015599,-0.565998644616543,-0.502221335611936
"2025-01-06 23:59:59",0.412209535835371,-0.558881956295264,-0.544172933364665
"2025-01-07 23:59:59",0.282277304030036,-0.60502333324422,-0.837203515729974
"2025-01-08 23:59:59",0.233975669818179,-0.613440670797546,-0.86863131385687
"2025-01-09 23:59:59",0.169336828035132,-0.629593203550751,-0.858476333937744
"2025-01-10 23:59:59",0.220092492538191,-0.62242727040308,-0.822185667826619
"2025-01-11 23:59:59",0.213237345087981,-0.620549329209879,-0.822467667695758
"2025-01-12 23:59:59",0.208076190561797,-0.623709956196914,-0.868619379082636
"2025-01-13 23:59:59",0.205370032854784,-0.643473132853392,-0.945747139193596
"2025-01-14 23:59:59",0.250209314752465,-0.630367830467307,-0.882065243375813
"2025-01-15 23:59:59",0.330312954030176,-0.598412139360173,-0.586793670682108
"2025-01-16 23:59:59",0.320997348771187,-0.619113396035739,-0.441699010234869
"2025-01-17 23:59:59",0.408503831043064,-0.595064800411419,-0.132543914434157
"2025-01-18 23:59:59",0.408860249029077,-0.620307004295788,-0.46977666220748
"2025-01-19 23:59:59",0.335433745361886,-0.635614901764172,-0.715676059349935
"2025-01-20 23:59:59",0.343129386596234,-0.627775429084929,-0.677779116847136
"2025-01-21 23:59:59",0.435878563386253,-0.618801257081665,-0.657792986628675
"2025-01-22 23:59:59",0.375671937960795,-0.632233733060849,-0.745662556540194
"2025-01-23 23:59:59",0.380995871616942,-0.618560208556578,-0.723003896078532
"2025-01-24 23:59:59",0.394481838019683,-0.621870894132657,-0.681467334466897
"2025-01-25 23:59:59",0.390153666496875,-0.620915041694371,-0.572832191885836
"2025-01-26 23:59:59",0.336707987546864,-0.634195777072248,-0.729084020566702
"2025-01-27 23:59:59",0.320416283788671,-0.643173771394241,-0.784675537880141
"2025-01-28 23:59:59",0.303087651537316,-0.657945157997846,-0.878663612574658
"2025-01-29 23:59:59",0.351833220540377,-0.652571540225056,-0.780487787147722
"2025-01-30 23:59:59",0.371568189570486,-0.633266239158105,-0.515825149424978
"2025-01-31 23:59:59",0.315387145872045,-0.626478629691225,-0.558482737048801
"2025-02-01 23:59:59",0.274903240552798,-0.652337089244535,-0.761086392630504
"2025-02-02 23:59:59",0.203604161708294,-0.692597331930283,-0.958624485079362
"2025-02-03 23:59:59",0.282965584650196,-0.690571464262287,-1.00383112245603
"2025-02-04 23:59:59",0.206666836029628,-0.711701308750795,-1.08058961774595
"2025-02-05 23:59:59",0.170817604222498,-0.70443608488752,-1.06295829284806
"2025-02-06 23:59:59",0.169383411157624,-0.72043654820867,-1.09030214033413
"2025-02-07 23:59:59",0.165208932721089,-0.730235271390293,-1.06925816735655
"2025-02-08 23:59:59",0.162722812132608,-0.728633214181153,-1.05602901083817
"2025-02-09 23:59:59",0.160047559593948,-0.729317749024842,-1.01568115568241
"2025-02-10 23:59:59",0.175497342706289,-0.725382310799941,-0.831909836496884
"2025-02-11 23:59:59",0.137624281494368,-0.734264587432005,-0.842704869696791
"2025-02-12 23:59:59",0.178807122198133,-0.714782964183165,-0.803343181916794
"2025-02-13 23:59:59",0.149312950859623,-0.724144779258261,-0.73164300974941
"2025-02-14 23:59:59",0.166214009991467,-0.717072130565718,-0.751398964939303
"2025-02-15 23:59:59",0.165446047526027,-0.722083918027367,-0.594939483711764
"2025-02-16 23:59:59",0.133080247853425,-0.727257790245053,-0.769787544382437
"2025-02-17 23:59:59",0.122940699112113,-0.715317540280797,-0.833591163771865
"2025-02-18 23:59:59",0.114791385433483,-0.726457992041861,-0.710977733657324
"2025-02-19 23:59:59",0.134315159897811,-0.719939383841591,-0.605664296267378
"2025-02-20 23:59:59",0.169435425990726,-0.71617481985715,-0.701414222355145
"2025-02-21 23:59:59",0.11987574864408,-0.728949151869727,-0.759167975034455
"2025-02-22 23:59:59",0.126387616346867,-0.713525103489008,-0.794879274212066
"2025-02-23 23:59:59",0.1191903646404,-0.704458724724881,-0.725285851122464
"2025-02-24 23:59:59",0.0130090888419585,-0.754724421408976,-1.02697221416585
"2025-02-25 23:59:59",-0.0434068682371433,-0.756104594469873,-1.01835451520684
"2025-02-26 23:59:59",-0.145679800096384,-0.782100276462261,-0.868665937531553
"2025-02-27 23:59:59",-0.131218915933778,-0.785366146234847,-0.849326305585254
"2025-02-28 23:59:59",-0.13810897599065,-0.796055499377295,-0.828478199940461
"2025-03-01 23:59:59",-0.1089213300474,-0.773126002434805,-0.896822185060248
"2025-03-02 23:59:59",0.0459546769640044,-0.756483309492219,-0.846072325742629
"2025-03-03 23:59:59",-0.125976300470349,-0.813955095338352,-1.13681798542011
"2025-03-04 23:59:59",-0.104471364711675,-0.810773441476812,-1.21430282854589
"2025-03-05 23:59:59",-0.0426369836126942,-0.800852278534428,-1.20618043495802
"2025-03-06 23:59:59",-0.0563760085760137,-0.806820269970861,-1.22157610405163
"2025-03-07 23:59:59",-0.122023838951352,-0.816099892944314,-1.22452885402305
"2025-03-08 23:59:59",-0.135516499885595,-0.807742751876474,-1.23742695224319
"2025-03-09 23:59:59",-0.243001273883181,-0.530258259228436,-1.30270868651004
"2025-03-10 23:59:59",-0.281321953080334,-0.16368293425276,-1.33141105593833
"2025-03-11 23:59:59",-0.209265363787347,-0.301226384870606,-1.3312807378221
"2025-03-12 23:59:59",-0.190073325065049,-0.249756332774241,-1.33141611800577
"2025-03-13 23:59:59",-0.244516986470712,-0.113919853838948,-1.34384986735866
"2025-03-14 23:59:59",-0.192811355122391,-0.210217301703797,-1.34207366040328
"2025-03-15 23:59:59",-0.186096723291965,-0.295243442639442,-1.34180764759846
"2025-03-16 23:59:59",-0.221041894997918,-0.172300507128511,-1.35177975047312
"2025-03-17 23:59:59",-0.19503271358413,-0.288926993804939,-1.34959398728017
